Award ID,TenderKey,Tender Ref No,Tender Title,Issuing Authority,Technology,Tender Capacity MW,State,Winning Bidder,Winner SPV,Awarded Capacity MW,Tariff,Tariff Unit,Award Date,Expected COD,Confidence,Award Source,Award URL,Tender Source URL
T-f2ff6c795ea5-01,T-f2ff6c795ea5,SECI/C&P/IPP/11/0008/25-26,RfS for Setting up of 1000 kW Grid-Connected RTSPV project on buildings of Rashtrapati Bhavan (RTSPV-Tranche-III),SECI,Rooftop Solar,1.0,,Renew,,1.0,,,2025-12-23,2027-12-23,Press report - verify,news (unverified),https://news.google.com/rss/articles/CBMihwFBVV95cUxNeWlaMFc5WW1QZWdfeDJaejdFQ2pJeWxvM1FvVllKZ3poRWNBV0FEekRsS0lmcmFUV2dIOVNfMUZhdW1FMVN0TElaenhua2VWRmVBdmlKbXNMby1Vc0kyb0g2RWNjdE9WMzlIRFZPR2syanJHczRhS1pGRHF4NE42UGR3R0VEQms?oc=5,https://www.seci.co.in/tender-details/YmNx
f2ff6c795ea5-01,f2ff6c795ea5,SECI/C&P/IPP/11/0008/25-26,RfS for Setting up of 1000 kW Grid-Connected RTSPV project on buildings of Rashtrapati Bhavan (RTSPV-Tranche-III),SECI,Rooftop Solar,1.0,,Renew,,1.0,,,2025-12-23,2027-12-23,Press report - verify,news (unverified),https://news.google.com/rss/articles/CBMihwFBVV95cUxNeWlaMFc5WW1QZWdfeDJaejdFQ2pJeWxvM1FvVllKZ3poRWNBV0FEekRsS0lmcmFUV2dIOVNfMUZhdW1FMVN0TElaenhua2VWRmVBdmlKbXNMby1Vc0kyb0g2RWNjdE9WMzlIRFZPR2syanJHczRhS1pGRHF4NE42UGR3R0VEQms?oc=5,https://www.seci.co.in/tender-details/YmNx
T-c99bd23af287-01,T-c99bd23af287,SECI/C&P/IPP/11/0006/25-26,RfS for Setting up of 1200 MW ISTS-connected Solar PV Power Projects with 600 MW/3600 MWh ESS in India (SECI-ISTS-XXI),SECI,Solar,1200.0,,ENGIE,,,,,2026-01-09,2028-01-09,Press report - verify,news (unverified),https://news.google.com/rss/articles/CBMi5wFBVV95cUxPMXVXMk1IRE5iUURFdE9WT05vSTJ6cXluRm5nN2l6N1pZSm5Wbjg3S08wdDFGRm4zTmZYemQyQW05VWhjS2k1SjFZOUZoazlYQkZOU3dqUFA4QXB0WWNEYXAzQmRmX0FObkJaWW9Zb0hnYVI5cUZiXzM1Z0YwZHhKRmJ4SFNTd015c0F3TGs4MlpGX3ZzdDJhTXZtOEdsVWJkN19fVWRxS0U5UlF1TENqb0tmQ0FzWVVUa2EzUUlRY1luZTN6UlYtT0xtSXZZelJsTTNiNVE3bXlsWXJSRXZqVm9qSWdVYkU?oc=5,https://www.seci.co.in/tender-details/YmJz
T-c99bd23af287-02,T-c99bd23af287,SECI/C&P/IPP/11/0006/25-26,RfS for Setting up of 1200 MW ISTS-connected Solar PV Power Projects with 600 MW/3600 MWh ESS in India (SECI-ISTS-XXI),SECI,Solar,1200.0,,NLC India,,,,,2026-01-09,2028-01-09,Press report - verify,news (unverified),https://news.google.com/rss/articles/CBMi5wFBVV95cUxPMXVXMk1IRE5iUURFdE9WT05vSTJ6cXluRm5nN2l6N1pZSm5Wbjg3S08wdDFGRm4zTmZYemQyQW05VWhjS2k1SjFZOUZoazlYQkZOU3dqUFA4QXB0WWNEYXAzQmRmX0FObkJaWW9Zb0hnYVI5cUZiXzM1Z0YwZHhKRmJ4SFNTd015c0F3TGs4MlpGX3ZzdDJhTXZtOEdsVWJkN19fVWRxS0U5UlF1TENqb0tmQ0FzWVVUa2EzUUlRY1luZTN6UlYtT0xtSXZZelJsTTNiNVE3bXlsWXJSRXZqVm9qSWdVYkU?oc=5,https://www.seci.co.in/tender-details/YmJz
T-c99bd23af287-03,T-c99bd23af287,SECI/C&P/IPP/11/0006/25-26,RfS for Setting up of 1200 MW ISTS-connected Solar PV Power Projects with 600 MW/3600 MWh ESS in India (SECI-ISTS-XXI),SECI,Solar,1200.0,,Rays Power,,,,,2026-01-09,2028-01-09,Press report - verify,news (unverified),https://news.google.com/rss/articles/CBMi5wFBVV95cUxPMXVXMk1IRE5iUURFdE9WT05vSTJ6cXluRm5nN2l6N1pZSm5Wbjg3S08wdDFGRm4zTmZYemQyQW05VWhjS2k1SjFZOUZoazlYQkZOU3dqUFA4QXB0WWNEYXAzQmRmX0FObkJaWW9Zb0hnYVI5cUZiXzM1Z0YwZHhKRmJ4SFNTd015c0F3TGs4MlpGX3ZzdDJhTXZtOEdsVWJkN19fVWRxS0U5UlF1TENqb0tmQ0FzWVVUa2EzUUlRY1luZTN6UlYtT0xtSXZZelJsTTNiNVE3bXlsWXJSRXZqVm9qSWdVYkU?oc=5,https://www.seci.co.in/tender-details/YmJz
c99bd23af287-01,c99bd23af287,SECI/C&P/IPP/11/0006/25-26,RfS for Setting up of 1200 MW ISTS-connected Solar PV Power Projects with 600 MW/3600 MWh ESS in India (SECI-ISTS-XXI),SECI,Solar,1200.0,,ENGIE,,,,,2026-01-09,2028-01-09,Press report - verify,news (unverified),https://news.google.com/rss/articles/CBMi5wFBVV95cUxPMXVXMk1IRE5iUURFdE9WT05vSTJ6cXluRm5nN2l6N1pZSm5Wbjg3S08wdDFGRm4zTmZYemQyQW05VWhjS2k1SjFZOUZoazlYQkZOU3dqUFA4QXB0WWNEYXAzQmRmX0FObkJaWW9Zb0hnYVI5cUZiXzM1Z0YwZHhKRmJ4SFNTd015c0F3TGs4MlpGX3ZzdDJhTXZtOEdsVWJkN19fVWRxS0U5UlF1TENqb0tmQ0FzWVVUa2EzUUlRY1luZTN6UlYtT0xtSXZZelJsTTNiNVE3bXlsWXJSRXZqVm9qSWdVYkU?oc=5,https://www.seci.co.in/tender-details/YmJz
c99bd23af287-02,c99bd23af287,SECI/C&P/IPP/11/0006/25-26,RfS for Setting up of 1200 MW ISTS-connected Solar PV Power Projects with 600 MW/3600 MWh ESS in India (SECI-ISTS-XXI),SECI,Solar,1200.0,,NLC India,,,,,2026-01-09,2028-01-09,Press report - verify,news (unverified),https://news.google.com/rss/articles/CBMi5wFBVV95cUxPMXVXMk1IRE5iUURFdE9WT05vSTJ6cXluRm5nN2l6N1pZSm5Wbjg3S08wdDFGRm4zTmZYemQyQW05VWhjS2k1SjFZOUZoazlYQkZOU3dqUFA4QXB0WWNEYXAzQmRmX0FObkJaWW9Zb0hnYVI5cUZiXzM1Z0YwZHhKRmJ4SFNTd015c0F3TGs4MlpGX3ZzdDJhTXZtOEdsVWJkN19fVWRxS0U5UlF1TENqb0tmQ0FzWVVUa2EzUUlRY1luZTN6UlYtT0xtSXZZelJsTTNiNVE3bXlsWXJSRXZqVm9qSWdVYkU?oc=5,https://www.seci.co.in/tender-details/YmJz
c99bd23af287-03,c99bd23af287,SECI/C&P/IPP/11/0006/25-26,RfS for Setting up of 1200 MW ISTS-connected Solar PV Power Projects with 600 MW/3600 MWh ESS in India (SECI-ISTS-XXI),SECI,Solar,1200.0,,Rays Power,,,,,2026-01-09,2028-01-09,Press report - verify,news (unverified),https://news.google.com/rss/articles/CBMi5wFBVV95cUxPMXVXMk1IRE5iUURFdE9WT05vSTJ6cXluRm5nN2l6N1pZSm5Wbjg3S08wdDFGRm4zTmZYemQyQW05VWhjS2k1SjFZOUZoazlYQkZOU3dqUFA4QXB0WWNEYXAzQmRmX0FObkJaWW9Zb0hnYVI5cUZiXzM1Z0YwZHhKRmJ4SFNTd015c0F3TGs4MlpGX3ZzdDJhTXZtOEdsVWJkN19fVWRxS0U5UlF1TENqb0tmQ0FzWVVUa2EzUUlRY1luZTN6UlYtT0xtSXZZelJsTTNiNVE3bXlsWXJSRXZqVm9qSWdVYkU?oc=5,https://www.seci.co.in/tender-details/YmJz
T-519bbe8b1f67-01,T-519bbe8b1f67,SECI/C&P/IPP/12/0013/25-26,RfS for Setting up of 1200 MW ISTS-Connected Wind Power Projects in India (SECI-Tranche-XIX),SECI,Wind,1200.0,,Waaree,,,,,2026-02-05,2028-02-05,Press report - verify,news (unverified),https://news.google.com/rss/articles/CBMiywFBVV95cUxPRUh3ejNCaUhzWHQ0Wk8wSTFIb2pZTmRrd3FhYk5rNGRfcG5fTVYwbHNOd2lKelpQVUREMXFXaVhhYVRSNExVc2JTMDlHRXdWQUdMTUZabDRkaGdSc1FidF9iNVdxMHF0U1U2NTQ5Mlg1UEp2QUZEZ2lWWHZ2c216MTI3anU3eDRMcENUV2ZqdkszV1RDS2Y3aTA1WGF4UEhrX0Z6MkhldUVHaUFneHpYOEQ4OF9URk1PUHVRT0l2NnFjNXFjVmtHdWZvMNIB0AFBVV95cUxNS2ZmakVoY1dXMjdfY21KMHFiN2ZrOHRsQVBoWVZhUGQtWGJORWFrMk5QcWJyenJlVG84Rl83OTkxTmNPZUNKdXd0TG9vN29tVGZ5YmFZbUNGYUJ0elhwRlJKSVNyVXFtbllULVRYWVp4Wm10M1hERWFGWXNIQy1FYW12WHFFcjZzTUJZay1Zd21ReDhSaldQRnZWZlBRT0E1YzJpdll1ME82N3hsLWI5SjhlT3RlNnd0TVp6VTJnTnFmSUFZb3JBNnpyNm1qTjlm?oc=5,https://www.seci.co.in/tender-details/YmB1
T-519bbe8b1f67-02,T-519bbe8b1f67,SECI/C&P/IPP/12/0013/25-26,RfS for Setting up of 1200 MW ISTS-Connected Wind Power Projects in India (SECI-Tranche-XIX),SECI,Wind,1200.0,,KP Energy,,,,,2026-02-05,2028-02-05,Press report - verify,news (unverified),https://news.google.com/rss/articles/CBMiywFBVV95cUxPRUh3ejNCaUhzWHQ0Wk8wSTFIb2pZTmRrd3FhYk5rNGRfcG5fTVYwbHNOd2lKelpQVUREMXFXaVhhYVRSNExVc2JTMDlHRXdWQUdMTUZabDRkaGdSc1FidF9iNVdxMHF0U1U2NTQ5Mlg1UEp2QUZEZ2lWWHZ2c216MTI3anU3eDRMcENUV2ZqdkszV1RDS2Y3aTA1WGF4UEhrX0Z6MkhldUVHaUFneHpYOEQ4OF9URk1PUHVRT0l2NnFjNXFjVmtHdWZvMNIB0AFBVV95cUxNS2ZmakVoY1dXMjdfY21KMHFiN2ZrOHRsQVBoWVZhUGQtWGJORWFrMk5QcWJyenJlVG84Rl83OTkxTmNPZUNKdXd0TG9vN29tVGZ5YmFZbUNGYUJ0elhwRlJKSVNyVXFtbllULVRYWVp4Wm10M1hERWFGWXNIQy1FYW12WHFFcjZzTUJZay1Zd21ReDhSaldQRnZWZlBRT0E1YzJpdll1ME82N3hsLWI5SjhlT3RlNnd0TVp6VTJnTnFmSUFZb3JBNnpyNm1qTjlm?oc=5,https://www.seci.co.in/tender-details/YmB1
T-519bbe8b1f67-03,T-519bbe8b1f67,SECI/C&P/IPP/12/0013/25-26,RfS for Setting up of 1200 MW ISTS-Connected Wind Power Projects in India (SECI-Tranche-XIX),SECI,Wind,1200.0,,Vena Energy,,,,,2026-02-05,2028-02-05,Press report - verify,news (unverified),https://news.google.com/rss/articles/CBMiywFBVV95cUxPRUh3ejNCaUhzWHQ0Wk8wSTFIb2pZTmRrd3FhYk5rNGRfcG5fTVYwbHNOd2lKelpQVUREMXFXaVhhYVRSNExVc2JTMDlHRXdWQUdMTUZabDRkaGdSc1FidF9iNVdxMHF0U1U2NTQ5Mlg1UEp2QUZEZ2lWWHZ2c216MTI3anU3eDRMcENUV2ZqdkszV1RDS2Y3aTA1WGF4UEhrX0Z6MkhldUVHaUFneHpYOEQ4OF9URk1PUHVRT0l2NnFjNXFjVmtHdWZvMNIB0AFBVV95cUxNS2ZmakVoY1dXMjdfY21KMHFiN2ZrOHRsQVBoWVZhUGQtWGJORWFrMk5QcWJyenJlVG84Rl83OTkxTmNPZUNKdXd0TG9vN29tVGZ5YmFZbUNGYUJ0elhwRlJKSVNyVXFtbllULVRYWVp4Wm10M1hERWFGWXNIQy1FYW12WHFFcjZzTUJZay1Zd21ReDhSaldQRnZWZlBRT0E1YzJpdll1ME82N3hsLWI5SjhlT3RlNnd0TVp6VTJnTnFmSUFZb3JBNnpyNm1qTjlm?oc=5,https://www.seci.co.in/tender-details/YmB1
519bbe8b1f67-01,519bbe8b1f67,SECI/C&P/IPP/12/0013/25-26,RfS for Setting up of 1200 MW ISTS-Connected Wind Power Projects in India (SECI-Tranche-XIX),SECI,Wind,1200.0,,Waaree,,,,,2026-02-05,2028-02-05,Press report - verify,news (unverified),https://news.google.com/rss/articles/CBMiywFBVV95cUxPRUh3ejNCaUhzWHQ0Wk8wSTFIb2pZTmRrd3FhYk5rNGRfcG5fTVYwbHNOd2lKelpQVUREMXFXaVhhYVRSNExVc2JTMDlHRXdWQUdMTUZabDRkaGdSc1FidF9iNVdxMHF0U1U2NTQ5Mlg1UEp2QUZEZ2lWWHZ2c216MTI3anU3eDRMcENUV2ZqdkszV1RDS2Y3aTA1WGF4UEhrX0Z6MkhldUVHaUFneHpYOEQ4OF9URk1PUHVRT0l2NnFjNXFjVmtHdWZvMNIB0AFBVV95cUxNS2ZmakVoY1dXMjdfY21KMHFiN2ZrOHRsQVBoWVZhUGQtWGJORWFrMk5QcWJyenJlVG84Rl83OTkxTmNPZUNKdXd0TG9vN29tVGZ5YmFZbUNGYUJ0elhwRlJKSVNyVXFtbllULVRYWVp4Wm10M1hERWFGWXNIQy1FYW12WHFFcjZzTUJZay1Zd21ReDhSaldQRnZWZlBRT0E1YzJpdll1ME82N3hsLWI5SjhlT3RlNnd0TVp6VTJnTnFmSUFZb3JBNnpyNm1qTjlm?oc=5,https://www.seci.co.in/tender-details/YmB1
519bbe8b1f67-02,519bbe8b1f67,SECI/C&P/IPP/12/0013/25-26,RfS for Setting up of 1200 MW ISTS-Connected Wind Power Projects in India (SECI-Tranche-XIX),SECI,Wind,1200.0,,KP Energy,,,,,2026-02-05,2028-02-05,Press report - verify,news (unverified),https://news.google.com/rss/articles/CBMiywFBVV95cUxPRUh3ejNCaUhzWHQ0Wk8wSTFIb2pZTmRrd3FhYk5rNGRfcG5fTVYwbHNOd2lKelpQVUREMXFXaVhhYVRSNExVc2JTMDlHRXdWQUdMTUZabDRkaGdSc1FidF9iNVdxMHF0U1U2NTQ5Mlg1UEp2QUZEZ2lWWHZ2c216MTI3anU3eDRMcENUV2ZqdkszV1RDS2Y3aTA1WGF4UEhrX0Z6MkhldUVHaUFneHpYOEQ4OF9URk1PUHVRT0l2NnFjNXFjVmtHdWZvMNIB0AFBVV95cUxNS2ZmakVoY1dXMjdfY21KMHFiN2ZrOHRsQVBoWVZhUGQtWGJORWFrMk5QcWJyenJlVG84Rl83OTkxTmNPZUNKdXd0TG9vN29tVGZ5YmFZbUNGYUJ0elhwRlJKSVNyVXFtbllULVRYWVp4Wm10M1hERWFGWXNIQy1FYW12WHFFcjZzTUJZay1Zd21ReDhSaldQRnZWZlBRT0E1YzJpdll1ME82N3hsLWI5SjhlT3RlNnd0TVp6VTJnTnFmSUFZb3JBNnpyNm1qTjlm?oc=5,https://www.seci.co.in/tender-details/YmB1
519bbe8b1f67-03,519bbe8b1f67,SECI/C&P/IPP/12/0013/25-26,RfS for Setting up of 1200 MW ISTS-Connected Wind Power Projects in India (SECI-Tranche-XIX),SECI,Wind,1200.0,,Vena Energy,,,,,2026-02-05,2028-02-05,Press report - verify,news (unverified),https://news.google.com/rss/articles/CBMiywFBVV95cUxPRUh3ejNCaUhzWHQ0Wk8wSTFIb2pZTmRrd3FhYk5rNGRfcG5fTVYwbHNOd2lKelpQVUREMXFXaVhhYVRSNExVc2JTMDlHRXdWQUdMTUZabDRkaGdSc1FidF9iNVdxMHF0U1U2NTQ5Mlg1UEp2QUZEZ2lWWHZ2c216MTI3anU3eDRMcENUV2ZqdkszV1RDS2Y3aTA1WGF4UEhrX0Z6MkhldUVHaUFneHpYOEQ4OF9URk1PUHVRT0l2NnFjNXFjVmtHdWZvMNIB0AFBVV95cUxNS2ZmakVoY1dXMjdfY21KMHFiN2ZrOHRsQVBoWVZhUGQtWGJORWFrMk5QcWJyenJlVG84Rl83OTkxTmNPZUNKdXd0TG9vN29tVGZ5YmFZbUNGYUJ0elhwRlJKSVNyVXFtbllULVRYWVp4Wm10M1hERWFGWXNIQy1FYW12WHFFcjZzTUJZay1Zd21ReDhSaldQRnZWZlBRT0E1YzJpdll1ME82N3hsLWI5SjhlT3RlNnd0TVp6VTJnTnFmSUFZb3JBNnpyNm1qTjlm?oc=5,https://www.seci.co.in/tender-details/YmB1
T-ba290cae1701-01,T-ba290cae1701,NRE-CS-5822-004(MOD-2)-9,SUPPLY OF SOLAR PV MODULES FOR 400MW SOLAR PROJECT IN CHITRAKOOT IN U.P.,NTPC,Solar,400.0,,Pace Digitek,,400.0,,,2026-04-21,2028-04-21,Press report - verify,news (unverified),https://news.google.com/rss/articles/CBMiyAFBVV95cUxOUTkzQ1dXY3J1c1pXVy1EdG5QT28tX2x2ejRoRVJEeEtCdzBPZ0xSdkhuVkYyekltNVl5bGJkX3JiZ3AyLTZ6QlREeTdaY0M5VWU2VzJMVS1BX1hoSUtHUFkyLXF3d2M2Nk9qd3ZSOWhDSFoxZ2dyR0hERGZWTV9iRU1FZWdpWFFva1VfSWhxb09JVHlwMFRwaGJ4eXN2LW5sTWwzQm0taDRudFVYWm11OENaYnpORGozby03aXdYeUdZeUo1UGtlWg?oc=5,https://ntpctender.ntpc.co.in/NITDetails/NITs/29427
T-70cc4438cd19-01,T-70cc4438cd19,,"NLC India, KP Group Win GUVNL’s 450 MW/900 MWh Standalone BESS Auction - energetica-india.net",GUVNL,Energy Storage (BESS),450.0,,NLC India,,450.0,,,2026-08-12,2028-02-12,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOY1VXRGsyNTZORk9rUW9qakRMYXdWWnFNSlpEMmp0NXoyemlBcEYxWXg2YWdFSTNjMzc2RFplNm1YMUJUdUFudGRiQnVXOGN3d19DWFo1RGRrNW9wdnVBUlZkSm0tYVVVT1hGYldRZExsT19tNWlpUmdVeWNkMmNSeV9VVDJKRm5Kd3lEYkp2NTdVOEpSdVBGcnhzT0p0clQ5OHlkQkhiZVU?oc=5,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOY1VXRGsyNTZORk9rUW9qakRMYXdWWnFNSlpEMmp0NXoyemlBcEYxWXg2YWdFSTNjMzc2RFplNm1YMUJUdUFudGRiQnVXOGN3d19DWFo1RGRrNW9wdnVBUlZkSm0tYVVVT1hGYldRZExsT19tNWlpUmdVeWNkMmNSeV9VVDJKRm5Kd3lEYkp2NTdVOEpSdVBGcnhzT0p0clQ5OHlkQkhiZVU?oc=5
T-bd812b7761b5-01,T-bd812b7761b5,,Welspun and NLC India Achieve INR 2.34/Unit Discovered Tariff in GUVNL 625 MW Solar Auction - energetica-india.net,GUVNL,Solar,625.0,,NLC India,,625.0,,,2026-03-18,2028-03-18,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMixgFBVV95cUxPYk5yXzl6LTc4SjhhaDJlQy11VHVyeG9Yd1NRd29fbVlGY1R4ZlZqdFhlQzdQeEI1cjF3NDBOLV9jaEFkWTJfelQwaldYM3BKMmw2NFRWeE5aTHhiWjN2cXp6M0xLZ0kxaVJxUnVGSkdaVGhRcUx1TE1adXdPRURSbVFsc1pXUXZ2Vkhyb1Z4ZHFKLUtuX3ZyY2RaRG9vbHVTVG9JM0JNTk14T0FKRzdyaVNXN0dZQTVTdlFyT05NeVdZY2lxTnc?oc=5,https://news.google.com/rss/articles/CBMixgFBVV95cUxPYk5yXzl6LTc4SjhhaDJlQy11VHVyeG9Yd1NRd29fbVlGY1R4ZlZqdFhlQzdQeEI1cjF3NDBOLV9jaEFkWTJfelQwaldYM3BKMmw2NFRWeE5aTHhiWjN2cXp6M0xLZ0kxaVJxUnVGSkdaVGhRcUx1TE1adXdPRURSbVFsc1pXUXZ2Vkhyb1Z4ZHFKLUtuX3ZyY2RaRG9vbHVTVG9JM0JNTk14T0FKRzdyaVNXN0dZQTVTdlFyT05NeVdZY2lxTnc?oc=5
T-948bf847c4a1-01,T-948bf847c4a1,,"GUVNL Awards 250 MW Wind Project to KPI, Juniper, Jakson Green & Inox - Saur Energy",GUVNL,Wind,250.0,,Juniper,,,,,2025-04-24,2027-04-24,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMirwFBVV95cUxOdS1faFdQWUNtbjFSMFBJM00wMmtIS0VYWkFJT1BkWEhOaThBQkhOUTQ4VFFFT2hDQ1lWWmlnejZzUHNLSUVsX0hGazhHWnhlckVGclRyMGRmMDdOWjhOdjZUWHNQdkFDWlhOblZyelpiRkxsMGdiM3I1M1VUVFotU3U1N1JUeW1LdDZhNjVtTVFLZ3JUbl9uOTlZMzhiREdJXzdXN05wV3hYd3VBQWpZ?oc=5,https://news.google.com/rss/articles/CBMirwFBVV95cUxOdS1faFdQWUNtbjFSMFBJM00wMmtIS0VYWkFJT1BkWEhOaThBQkhOUTQ4VFFFT2hDQ1lWWmlnejZzUHNLSUVsX0hGazhHWnhlckVGclRyMGRmMDdOWjhOdjZUWHNQdkFDWlhOblZyelpiRkxsMGdiM3I1M1VUVFotU3U1N1JUeW1LdDZhNjVtTVFLZ3JUbl9uOTlZMzhiREdJXzdXN05wV3hYd3VBQWpZ?oc=5
T-948bf847c4a1-02,T-948bf847c4a1,,"GUVNL Awards 250 MW Wind Project to KPI, Juniper, Jakson Green & Inox - Saur Energy",GUVNL,Wind,250.0,,Jakson,,,,,2025-04-24,2027-04-24,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMirwFBVV95cUxOdS1faFdQWUNtbjFSMFBJM00wMmtIS0VYWkFJT1BkWEhOaThBQkhOUTQ4VFFFT2hDQ1lWWmlnejZzUHNLSUVsX0hGazhHWnhlckVGclRyMGRmMDdOWjhOdjZUWHNQdkFDWlhOblZyelpiRkxsMGdiM3I1M1VUVFotU3U1N1JUeW1LdDZhNjVtTVFLZ3JUbl9uOTlZMzhiREdJXzdXN05wV3hYd3VBQWpZ?oc=5,https://news.google.com/rss/articles/CBMirwFBVV95cUxOdS1faFdQWUNtbjFSMFBJM00wMmtIS0VYWkFJT1BkWEhOaThBQkhOUTQ4VFFFT2hDQ1lWWmlnejZzUHNLSUVsX0hGazhHWnhlckVGclRyMGRmMDdOWjhOdjZUWHNQdkFDWlhOblZyelpiRkxsMGdiM3I1M1VUVFotU3U1N1JUeW1LdDZhNjVtTVFLZ3JUbl9uOTlZMzhiREdJXzdXN05wV3hYd3VBQWpZ?oc=5
T-82c8f8303a06-01,T-82c8f8303a06,,NLC Juniper Powerica Cu-Built Win GUVNL 250 MW Wind Auction - Construction World,GUVNL,Wind,250.0,,Juniper,,250.0,,,2026-07-17,2028-07-17,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMi4AFBVV95cUxPeHdHc0ZabDN0dEdWZGxMRnBTUno5QkxtTVJKOGV5aUUwbVZvQ01Yc0lvMTN2WFgwVEFWVXVGQ1JZQlcyc0ZJOWR4QkYwbXNHX2poZlFtcm00QS1DbmJZVWlJT0E3WktYMXI0YkpsMldDYm5TV1ZVNkQwVG5kTjRHRURGVUJOX2VmcUdDd0VvSE1tTHdHVGQ5RXBvUld6cm1Zanh4S0x4MjlZVmZ2YWtuUzdqTnBwYmNmODNzV2thdWxvODdvNkNVZW1TSVkwWmFhUEh2QzFYNXdvTzdaWjgzcA?oc=5,https://news.google.com/rss/articles/CBMi4AFBVV95cUxPeHdHc0ZabDN0dEdWZGxMRnBTUno5QkxtTVJKOGV5aUUwbVZvQ01Yc0lvMTN2WFgwVEFWVXVGQ1JZQlcyc0ZJOWR4QkYwbXNHX2poZlFtcm00QS1DbmJZVWlJT0E3WktYMXI0YkpsMldDYm5TV1ZVNkQwVG5kTjRHRURGVUJOX2VmcUdDd0VvSE1tTHdHVGQ5RXBvUld6cm1Zanh4S0x4MjlZVmZ2YWtuUzdqTnBwYmNmODNzV2thdWxvODdvNkNVZW1TSVkwWmFhUEh2QzFYNXdvTzdaWjgzcA?oc=5
T-0b5ee904fc8d-01,T-0b5ee904fc8d,,"KP Group, Engie India, Ultimate Flexipack Among Winners in GUVNL’s 2 GW/4 GWh BESS Auction - energetica-india.net",GUVNL,Energy Storage (BESS),2000.0,,Engie,,2000.0,,,2025-11-18,2027-05-18,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPdUtQbnA2d1dPOUFHeHM5TE1yaTFyMEl1V25jWkJPQkt4TzdKazNGMlFFMHhjTkR0NXJ3VTlxZkJYUEt4OV9UeE5GcU9Zb09Jd1JpZXZTeGVHTEVTZ3ZELWhXU1VqNUhBUkxfZGoybGYtdFZrV2VVeG5zVGFkdHk3RjRTVkRqcHZpVUVpUjg0UUZBOFNOQm1SRm9wZ0YtcjhacXAzZGRfMHBzYUhPaVFLUzRCajRvSkRUUGhjRmZLYWxXQQ?oc=5,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPdUtQbnA2d1dPOUFHeHM5TE1yaTFyMEl1V25jWkJPQkt4TzdKazNGMlFFMHhjTkR0NXJ3VTlxZkJYUEt4OV9UeE5GcU9Zb09Jd1JpZXZTeGVHTEVTZ3ZELWhXU1VqNUhBUkxfZGoybGYtdFZrV2VVeG5zVGFkdHk3RjRTVkRqcHZpVUVpUjg0UUZBOFNOQm1SRm9wZ0YtcjhacXAzZGRfMHBzYUhPaVFLUzRCajRvSkRUUGhjRmZLYWxXQQ?oc=5
T-8c923602ce25-01,T-8c923602ce25,,Pace Digitek Wins KREDL’s 250 MW Solar/1.1 GWh BESS Project in Karnataka - megaproject.com,KREDL,Solar + Storage,250.0,Karnataka,Pace Digitek,,250.0,,,2026-02-12,2028-02-12,Press report - verify,news sweep,https://news.google.com/rss/articles/CBMisAFBVV95cUxPMEN4R3dJdEl3RTI3QjdkRjYxWXpqMFdXQ2lLQ0c0WVlRYUZlVThsRC1nX3JxeTFvZjBqSFdZZXQ4Q1JlTnVpd3ltT1p5UDRyelRtdVJFSDdJV2dETFVJbHpTZW5mT3BZREZsc3hxVEpPVndZR3VCUjFibGZPdjFaNDBVOXlrVk5LbXZiYy00X0k3UXRDd29RSTZtdDU0ZjA5OGFJNW9zWFVabTN6V1ZQVw?oc=5,https://news.google.com/rss/articles/CBMisAFBVV95cUxPMEN4R3dJdEl3RTI3QjdkRjYxWXpqMFdXQ2lLQ0c0WVlRYUZlVThsRC1nX3JxeTFvZjBqSFdZZXQ4Q1JlTnVpd3ltT1p5UDRyelRtdVJFSDdJV2dETFVJbHpTZW5mT3BZREZsc3hxVEpPVndZR3VCUjFibGZPdjFaNDBVOXlrVk5LbXZiYy00X0k3UXRDd29RSTZtdDU0ZjA5OGFJNW9zWFVabTN6V1ZQVw?oc=5
